payload_number;time_stamp;time_adc;time_tx;sg_1;sg_2;sg_3;sg_4
53952;56168547;8;83;0;1297;0;0
53953;56169547;9;82;0;1305;0;0
53954;56170547;8;83;0;1289;0;0
53955;56171547;7;82;0;1295;0;0
53956;56172547;8;82;0;1276;0;0
53957;56173547;9;82;0;1290;0;0
53958;56174547;7;88;0;1315;0;0
53959;56175547;8;82;0;1320;0;0
53960;56176547;7;82;0;1323;0;0
53961;56177547;9;86;0;1306;0;0
53962;56178547;8;82;0;1378;0;0
53963;56179547;8;83;0;1393;0;0
53964;56180547;7;82;0;1376;0;0
53965;56181547;9;82;0;1372;0;0
53966;56182547;7;82;0;1484;0;0
53967;56183547;8;83;0;1489;0;0
53968;56184547;8;83;0;1498;0;0
53969;56185547;9;87;0;1453;0;0
53970;56186547;8;82;0;1604;0;0
53971;56187547;8;82;0;1603;0;0
53972;56188547;8;87;0;1612;0;0
53973;56189547;9;82;0;1576;0;0
53974;56190547;8;83;0;1749;0;0
53975;56191547;7;82;0;1744;0;0
53976;56192547;8;83;0;1764;0;0
53977;56193547;9;82;0;1733;0;0
53978;56194547;8;82;0;1944;0;0
53979;56195547;8;83;0;1904;0;0
53980;56196547;7;88;0;1924;0;0
53981;56197547;9;82;0;1855;0;0
53982;56198547;8;83;0;2047;0;0
53983;56199547;8;88;0;2056;0;0
53984;56200547;8;82;0;2065;0;0
53985;56201547;9;82;0;2008;0;0
53986;56202547;8;82;0;2204;0;0
53987;56203547;8;83;0;2211;0;0
53988;56204547;8;83;0;2208;0;0
53989;56205547;9;82;0;2150;0;0
53990;56206547;7;82;0;2297;0;0
53991;56207547;8;88;0;2315;0;0
53992;56208547;8;82;0;2325;0;0
53993;56209547;9;82;0;2287;0;0
53994;56210547;8;87;0;2411;0;0
53995;56211547;8;82;0;2412;0;0
53996;56212547;7;82;0;2437;0;0
53997;56213547;9;82;0;2383;0;0
53998;56214547;7;82;0;2479;0;0
53999;56215547;8;83;0;2461;0;0
54000;56216547;8;83;0;2461;0;0
54001;56217547;9;82;0;2460;0;0
54002;56218547;8;88;0;2488;0;0
54003;56219547;7;82;0;2493;0;0
54004;56220547;7;82;0;2497;0;0
54005;56221547;9;86;0;2493;0;0
54006;56222547;8;83;0;2483;0;0
54007;56223547;8;83;0;2478;0;0
54008;56224547;7;82;0;2486;0;0
54009;56225547;9;82;0;2483;0;0
54010;56226547;7;82;0;2427;0;0
54011;56227547;8;82;0;2434;0;0
54012;56228547;8;82;0;2435;0;0
54013;56229547;9;87;0;2451;0;0
54014;56230547;7;82;0;2355;0;0
54015;56231547;7;82;0;2351;0;0
54016;56232547;8;87;0;2348;0;0
54017;56233547;9;82;0;2381;0;0
54018;56234547;8;82;0;2243;0;0
54019;56235547;7;82;0;2222;0;0
54020;56236547;7;82;0;2222;0;0
54021;56237547;9;82;0;2260;0;0
54022;56238547;7;82;0;2116;0;0
54023;56239547;7;82;0;2098;0;0
54024;56240547;8;89;0;2084;0;0
54025;56241547;9;82;0;2139;0;0
54026;56242547;8;82;0;1972;0;0
54027;56243547;8;88;0;1974;0;0
54028;56244547;7;82;0;1950;0;0
54029;56245547;9;82;0;1988;0;0
54030;56246547;8;82;0;1785;0;0
54031;56247547;8;83;0;1787;0;0
54032;56248547;8;83;0;1792;0;0
54033;56249547;9;82;0;1868;0;0
54034;56250547;8;83;0;1649;0;0
54035;56251547;8;88;0;1664;0;0
54036;56252547;8;82;0;1654;0;0
54037;56253547;9;82;0;1706;0;0
54038;56254547;8;87;0;1515;0;0
54039;56255547;7;82;0;1518;0;0
54040;56256547;8;83;0;1529;0;0
54041;56257547;9;82;0;1565;0;0
54042;56258547;7;82;0;1424;0;0
54043;56259547;8;82;0;1428;0;0
54044;56260547;8;82;0;1423;0;0
54045;56261547;9;82;0;1448;0;0
54046;56262547;8;89;0;1363;0;0
54047;56263547;7;82;0;1328;0;0
54048;56264547;7;82;0;1350;0;0
54049;56265547;9;86;0;1363;0;0
54050;56266547;8;82;0;1296;0;0
54051;56267547;8;83;0;1299;0;0
54052;56268547;8;82;0;1313;0;0
54053;56269547;9;82;0;1304;0;0
54054;56270547;7;82;0;1298;0;0
54055;56271547;7;82;0;1301;0;0
54056;56272547;8;83;0;1297;0;0
54057;56273547;9;87;0;1284;0;0
54058;56274547;8;82;0;1323;0;0
54059;56275547;7;82;0;1316;0;0
54060;56276547;7;88;0;1327;0;0
54061;56277547;9;82;0;1307;0;0
54062;56278547;8;83;0;1386;0;0
54063;56279547;7;82;0;1388;0;0
54064;56280547;8;83;0;1387;0;0
54065;56281547;9;82;0;1371;0;0
54066;56282547;7;82;0;1497;0;0
54067;56283547;7;82;0;1495;0;0
54068;56284547;8;89;0;1500;0;0
54069;56285547;9;82;0;1446;0;0
54070;56286547;7;82;0;1604;0;0
54071;56287547;7;88;0;1630;0;0
54072;56288547;8;83;0;1626;0;0
54073;56289547;9;82;0;1567;0;0
54074;56290547;7;82;0;1757;0;0
54075;56291547;8;83;0;1768;0;0
54076;56292547;7;82;0;1767;0;0
54077;56293547;9;82;0;1709;0;0
54078;56294547;8;83;0;1900;0;0
54079;56295547;7;88;0;1907;0;0
54080;56296547;8;82;0;1915;0;0
54081;56297547;9;82;0;1870;0;0
54082;56298547;8;87;0;2059;0;0
54083;56299547;8;83;0;2064;0;0
54084;56300547;8;83;0;2065;0;0
54085;56301547;9;82;0;2014;0;0
54086;56302547;8;83;0;2191;0;0
54087;56303547;8;83;0;2185;0;0
54088;56304547;7;82;0;2199;0;0
54089;56305547;9;82;0;2153;0;0
54090;56306547;7;88;0;2305;0;0
54091;56307547;8;82;0;2322;0;0
54092;56308547;8;83;0;2331;0;0
54093;56309547;9;86;0;2271;0;0
54094;56310547;8;83;0;2408;0;0
54095;56311547;8;82;0;2399;0;0
54096;56312547;8;82;0;2410;0;0
54097;56313547;9;82;0;2385;0;0
54098;56314547;8;83;0;2476;0;0
54099;56315547;8;83;0;2476;0;0
54100;56316547;8;83;0;2471;0;0
54101;56317547;9;87;0;2434;0;0
54102;56318547;8;82;0;2498;0;0
54103;56319547;8;83;0;2466;0;0
54104;56320547;7;88;0;2499;0;0
54105;56321547;9;82;0;2481;0;0
54106;56322547;8;83;0;2479;0;0
54107;56323547;7;82;0;2480;0;0
54108;56324547;8;83;0;2469;0;0
54109;56325547;9;82;0;2478;0;0
54110;56326547;8;82;0;2415;0;0
54111;56327547;8;83;0;2425;0;0
54112;56328547;8;89;0;2427;0;0
54113;56329547;9;82;0;2464;0;0
54114;56330547;7;82;0;2349;0;0
54115;56331547;8;87;0;2359;0;0
54116;56332547;7;82;0;2349;0;0
54117;56333547;9;82;0;2394;0;0
54118;56334547;7;82;0;2247;0;0
54119;56335547;7;82;0;2216;0;0
54120;56336547;7;82;0;2226;0;0
54121;56337547;9;82;0;2278;0;0
54122;56338547;8;83;0;2109;0;0
54123;56339547;8;89;0;2110;0;0
54124;56340547;7;82;0;2105;0;0
54125;56341547;9;82;0;2120;0;0
54126;56342547;8;87;0;1961;0;0
54127;56343547;7;82;0;1948;0;0
54128;56344547;8;83;0;1944;0;0
54129;56345547;9;82;0;2013;0;0
54130;56346547;7;82;0;1808;0;0
54131;56347547;8;82;0;1791;0;0
54132;56348547;8;83;0;1799;0;0
54133;56349547;9;82;0;1835;0;0
54134;56350547;7;88;0;1683;0;0
54135;56351547;8;83;0;1663;0;0
54136;56352547;7;82;0;1676;0;0
54137;56353547;9;86;0;1708;0;0
54138;56354547;8;83;0;1523;0;0
54139;56355547;8;83;0;1541;0;0
54140;56356547;7;82;0;1513;0;0
54141;56357547;9;82;0;1554;0;0
54142;56358547;8;83;0;1425;0;0
54143;56359547;8;83;0;1422;0;0
54144;56360547;8;83;0;1425;0;0
54145;56361547;9;87;0;1450;0;0
54146;56362547;8;83;0;1361;0;0
54147;56363547;7;82;0;1335;0;0
54148;56364547;8;88;0;1361;0;0
54149;56365547;9;82;0;1363;0;0
54150;56366547;8;83;0;1300;0;0
54151;56367547;7;82;0;1290;0;0
54152;56368547;7;82;0;1305;0;0
54153;56369547;9;82;0;1318;0;0
54154;56370547;8;82;0;1300;0;0
54155;56371547;7;82;0;1279;0;0
54156;56372547;7;88;0;1300;0;0
54157;56373547;9;82;0;1294;0;0
54158;56374547;8;83;0;1320;0;0
54159;56375547;8;87;0;1326;0;0
54160;56376547;7;82;0;1321;0;0
54161;56377547;9;82;0;1309;0;0
54162;56378547;8;82;0;1406;0;0
54163;56379547;8;83;0;1387;0;0
54164;56380547;8;83;0;1415;0;0
54165;56381547;9;82;0;1355;0;0
54166;56382547;7;82;0;1487;0;0
54167;56383547;8;88;0;1494;0;0
54168;56384547;8;82;0;1490;0;0
54169;56385547;9;82;0;1460;0;0
54170;56386547;8;88;0;1614;0;0
54171;56387547;7;82;0;1624;0;0
54172;56388547;8;82;0;1648;0;0
54173;56389547;9;82;0;1566;0;0
54174;56390547;8;83;0;1743;0;0
54175;56391547;8;83;0;1753;0;0
54176;56392547;8;82;0;1769;0;0
54177;56393547;9;82;0;1716;0;0
54178;56394547;8;89;0;1920;0;0
54179;56395547;7;82;0;1907;0;0
54180;56396547;7;82;0;1920;0;0
54181;56397547;9;86;0;1849;0;0
54182;56398547;8;83;0;2039;0;0
54183;56399547;8;83;0;2039;0;0
54184;56400547;7;82;0;2054;0;0
54185;56401547;9;82;0;2010;0;0
54186;56402547;7;82;0;2186;0;0
54187;56403547;7;82;0;2176;0;0
54188;56404547;8;82;0;2223;0;0
54189;56405547;9;87;0;2136;0;0
54190;56406547;8;82;0;2294;0;0
54191;56407547;7;82;0;2312;0;0
54192;56408547;7;88;0;2303;0;0
54193;56409547;9;82;0;2268;0;0
54194;56410547;8;82;0;2413;0;0
54195;56411547;7;82;0;2400;0;0
54196;56412547;8;83;0;2408;0;0
54197;56413547;9;82;0;2397;0;0
54198;56414547;8;83;0;2469;0;0
54199;56415547;8;83;0;2475;0;0
54200;56416547;8;88;0;2466;0;0
54201;56417547;9;82;0;2445;0;0
54202;56418547;8;83;0;2485;0;0
54203;56419547;7;88;0;2502;0;0
54204;56420547;8;82;0;2481;0;0
54205;56421547;9;82;0;2490;0;0
54206;56422547;8;82;0;2472;0;0
54207;56423547;7;82;0;2480;0;0
54208;56424547;8;82;0;2477;0;0
54209;56425547;9;82;0;2503;0;0
54210;56426547;7;82;0;2447;0;0
54211;56427547;8;89;0;2432;0;0
54212;56428547;7;82;0;2437;0;0
54213;56429547;9;82;0;2449;0;0
54214;56430547;8;88;0;2363;0;0
54215;56431547;8;82;0;2346;0;0
54216;56432547;8;83;0;2344;0;0
54217;56433547;9;82;0;2365;0;0
54218;56434547;8;83;0;2234;0;0
54219;56435547;7;82;0;2251;0;0
54220;56436547;8;82;0;2238;0;0
54221;56437547;9;82;0;2287;0;0
54222;56438547;7;88;0;2107;0;0
54223;56439547;8;82;0;2095;0;0
54224;56440547;7;82;0;2087;0;0
54225;56441547;9;86;0;2150;0;0
54226;56442547;8;83;0;1969;0;0
54227;56443547;8;82;0;1950;0;0
54228;56444547;8;82;0;1964;0;0
54229;56445547;9;82;0;2003;0;0
54230;56446547;8;83;0;1806;0;0
54231;56447547;7;82;0;1816;0;0
54232;56448547;8;82;0;1806;0;0
54233;56449547;9;87;0;1865;0;0
54234;56450547;8;82;0;1678;0;0
54235;56451547;7;82;0;1675;0;0
54236;56452547;8;88;0;1659;0;0
54237;56453547;9;82;0;1694;0;0
54238;56454547;8;83;0;1539;0;0
54239;56455547;7;82;0;1513;0;0
54240;56456547;8;82;0;1514;0;0
54241;56457547;9;82;0;1547;0;0
54242;56458547;7;82;0;1426;0;0
54243;56459547;7;82;0;1421;0;0
54244;56460547;8;89;0;1419;0;0
54245;56461547;9;82;0;1446;0;0
54246;56462547;7;82;0;1335;0;0
54247;56463547;7;88;0;1341;0;0
54248;56464547;8;83;0;1333;0;0
54249;56465547;9;82;0;1367;0;0
54250;56466547;7;82;0;1294;0;0
54251;56467547;8;83;0;1283;0;0
54252;56468547;7;82;0;1290;0;0
54253;56469547;9;82;0;1301;0;0
54254;56470547;7;82;0;1299;0;0
54255;56471547;8;88;0;1305;0;0
54256;56472547;7;82;0;1310;0;0
54257;56473547;9;82;0;1273;0;0
54258;56474547;8;87;0;1316;0;0
54259;56475547;7;82;0;1326;0;0
54260;56476547;8;83;0;1324;0;0
54261;56477547;9;82;0;1302;0;0
54262;56478547;8;83;0;1377;0;0
54263;56479547;7;82;0;1384;0;0
54264;56480547;8;82;0;1392;0;0
54265;56481547;9;82;0;1368;0;0
54266;56482547;7;88;0;1486;0;0
54267;56483547;8;82;0;1489;0;0
54268;56484547;7;82;0;1499;0;0
54269;56485547;9;86;0;1451;0;0
54270;56486547;8;82;0;1589;0;0
54271;56487547;8;83;0;1621;0;0
54272;56488547;7;82;0;1609;0;0
54273;56489547;9;82;0;1575;0;0
54274;56490547;7;82;0;1753;0;0
54275;56491547;8;83;0;1748;0;0
54276;56492547;8;83;0;1768;0;0
54277;56493547;9;87;0;1695;0;0
54278;56494547;8;82;0;1887;0;0
54279;56495547;8;82;0;1901;0;0
54280;56496547;8;87;0;1901;0;0
54281;56497547;9;82;0;1866;0;0
54282;56498547;8;83;0;2056;0;0
54283;56499547;7;82;0;2058;0;0
54284;56500547;8;83;0;2056;0;0
54285;56501547;9;82;0;2032;0;0
54286;56502547;8;82;0;2201;0;0
54287;56503547;8;83;0;2201;0;0
54288;56504547;7;88;0;2193;0;0
54289;56505547;9;82;0;2153;0;0
54290;56506547;8;83;0;2302;0;0
54291;56507547;8;88;0;2313;0;0
54292;56508547;8;82;0;2311;0;0
54293;56509547;9;82;0;2275;0;0
54294;56510547;8;82;0;2410;0;0
54295;56511547;8;83;0;2428;0;0
54296;56512547;8;83;0;2422;0;0
54297;56513547;9;82;0;2383;0;0
54298;56514547;7;82;0;2465;0;0
54299;56515547;8;88;0;2459;0;0
54300;56516547;8;82;0;2469;0;0
54301;56517547;9;82;0;2449;0;0
54302;56518547;8;87;0;2499;0;0
54303;56519547;8;82;0;2468;0;0
54304;56520547;7;82;0;2483;0;0
54305;56521547;9;82;0;2501;0;0
54306;56522547;7;82;0;2478;0;0
54307;56523547;8;83;0;2472;0;0
54308;56524547;8;83;0;2490;0;0
54309;56525547;9;82;0;2506;0;0
54310;56526547;8;88;0;2437;0;0
54311;56527547;7;82;0;2443;0;0
54312;56528547;7;82;0;2430;0;0
54313;56529547;9;86;0;2463;0;0
54314;56530547;8;83;0;2354;0;0
54315;56531547;8;83;0;2358;0;0
54316;56532547;7;82;0;2358;0;0
54317;56533547;9;82;0;2379;0;0
54318;56534547;7;82;0;2233;0;0
54319;56535547;8;82;0;2232;0;0
54320;56536547;8;82;0;2229;0;0
54321;56537547;9;87;0;2291;0;0
54322;56538547;7;82;0;2112;0;0
54323;56539547;7;82;0;2105;0;0
54324;56540547;8;87;0;2092;0;0
54325;56541547;9;82;0;2145;0;0
54326;56542547;8;82;0;1977;0;0
54327;56543547;7;82;0;1970;0;0
54328;56544547;7;82;0;1946;0;0
54329;56545547;9;82;0;2005;0;0
54330;56546547;7;82;0;1819;0;0
54331;56547547;7;82;0;1811;0;0
54332;56548547;8;89;0;1788;0;0
54333;56549547;9;82;0;1858;0;0
54334;56550547;8;82;0;1661;0;0
54335;56551547;8;88;0;1660;0;0
54336;56552547;7;82;0;1652;0;0
54337;56553547;9;82;0;1697;0;0
54338;56554547;8;82;0;1528;0;0
54339;56555547;8;83;0;1522;0;0
54340;56556547;8;83;0;1534;0;0
54341;56557547;9;82;0;1553;0;0
54342;56558547;8;83;0;1426;0;0
54343;56559547;8;88;0;1431;0;0
54344;56560547;8;82;0;1403;0;0
54345;56561547;9;82;0;1446;0;0
54346;56562547;8;87;0;1336;0;0
54347;56563547;7;82;0;1334;0;0
54348;56564547;8;83;0;1356;0;0
54349;56565547;9;82;0;1366;0;0
54350;56566547;7;82;0;1293;0;0
54351;56567547;8;82;0;1295;0;0
54352;56568547;8;82;0;1291;0;0
54353;56569547;9;82;0;1305;0;0
54354;56570547;8;89;0;1304;0;0
54355;56571547;7;82;0;1281;0;0
54356;56572547;7;82;0;1270;0;0
54357;56573547;9;86;0;1288;0;0
54358;56574547;8;82;0;1341;0;0
54359;56575547;8;83;0;1324;0;0
54360;56576547;8;82;0;1322;0;0
54361;56577547;9;82;0;1310;0;0
54362;56578547;7;82;0;1382;0;0
54363;56579547;7;82;0;1398;0;0
54364;56580547;8;83;0;1364;0;0
54365;56581547;9;87;0;1356;0;0
54366;56582547;8;82;0;1458;0;0
54367;56583547;7;82;0;1474;0;0
54368;56584547;7;88;0;1480;0;0
54369;56585547;9;82;0;1464;0;0
54370;56586547;8;83;0;1630;0;0
54371;56587547;7;82;0;1604;0;0
54372;56588547;8;83;0;1622;0;0
54373;56589547;9;82;0;1582;0;0
54374;56590547;7;82;0;1771;0;0
54375;56591547;7;82;0;1768;0;0
54376;56592547;8;89;0;1771;0;0
54377;56593547;9;82;0;1720;0;0
54378;56594547;7;82;0;1899;0;0
54379;56595547;7;88;0;1917;0;0
54380;56596547;8;83;0;1910;0;0
54381;56597547;9;82;0;1872;0;0
54382;56598547;7;82;0;2065;0;0
54383;56599547;8;83;0;2072;0;0
54384;56600547;7;82;0;2056;0;0
54385;56601547;9;82;0;2010;0;0
54386;56602547;8;83;0;2157;0;0
54387;56603547;7;88;0;2192;0;0
54388;56604547;8;82;0;2189;0;0
54389;56605547;9;82;0;2151;0;0
54390;56606547;8;87;0;2319;0;0
54391;56607547;8;83;0;2322;0;0
54392;56608547;8;83;0;2326;0;0
54393;56609547;9;82;0;2280;0;0
54394;56610547;8;83;0;2409;0;0
54395;56611547;8;83;0;2425;0;0
54396;56612547;7;82;0;2409;0;0
54397;56613547;9;82;0;2379;0;0
54398;56614547;7;88;0;2464;0;0
54399;56615547;8;82;0;2474;0;0
54400;56616547;8;83;0;2464;0;0
54401;56617547;9;86;0;2442;0;0
54402;56618547;8;83;0;2476;0;0
54403;56619547;8;82;0;2480;0;0
54404;56620547;8;82;0;2481;0;0
54405;56621547;9;82;0;2497;0;0
54406;56622547;8;83;0;2481;0;0
54407;56623547;8;83;0;2474;0;0
54408;56624547;8;83;0;2478;0;0
54409;56625547;9;87;0;2491;0;0
54410;56626547;8;82;0;2442;0;0
54411;56627547;8;83;0;2439;0;0
54412;56628547;7;88;0;2442;0;0
54413;56629547;9;82;0;2452;0;0
54414;56630547;8;83;0;2354;0;0
54415;56631547;7;82;0;2365;0;0
54416;56632547;8;83;0;2345;0;0
54417;56633547;9;82;0;2362;0;0
54418;56634547;8;82;0;2231;0;0
54419;56635547;8;83;0;2222;0;0
54420;56636547;8;89;0;2212;0;0
54421;56637547;9;82;0;2286;0;0
54422;56638547;7;82;0;2095;0;0
54423;56639547;8;87;0;2098;0;0
54424;56640547;7;82;0;2103;0;0
54425;56641547;9;82;0;2135;0;0
54426;56642547;7;82;0;1959;0;0
54427;56643547;7;82;0;1944;0;0
54428;56644547;7;82;0;1936;0;0
54429;56645547;9;82;0;2009;0;0
54430;56646547;8;83;0;1821;0;0
54431;56647547;8;89;0;1821;0;0
54432;56648547;7;82;0;1808;0;0
54433;56649547;9;82;0;1857;0;0
54434;56650547;8;87;0;1673;0;0
54435;56651547;7;82;0;1632;0;0
54436;56652547;8;83;0;1648;0;0
54437;56653547;9;82;0;1709;0;0
54438;56654547;7;82;0;1523;0;0
54439;56655547;8;82;0;1544;0;0
54440;56656547;8;83;0;1519;0;0
54441;56657547;9;82;0;1562;0;0
54442;56658547;7;88;0;1425;0;0
54443;56659547;8;83;0;1412;0;0
54444;56660547;7;82;0;1397;0;0
54445;56661547;9;86;0;1463;0;0
54446;56662547;8;83;0;1338;0;0
54447;56663547;8;83;0;1354;0;0
54448;56664547;7;82;0;1337;0;0
54449;56665547;9;82;0;1369;0;0
54450;56666547;8;83;0;1297;0;0
54451;56667547;8;83;0;1297;0;0
54452;56668547;8;83;0;1288;0;0
54453;56669547;9;87;0;1307;0;0
54454;56670547;8;83;0;1283;0;0
54455;56671547;7;82;0;1293;0;0
54456;56672547;8;88;0;1295;0;0
54457;56673547;9;82;0;1274;0;0
54458;56674547;8;83;0;1321;0;0
54459;56675547;7;82;0;1324;0;0
54460;56676547;7;82;0;1318;0;0
54461;56677547;9;82;0;1320;0;0
54462;56678547;8;82;0;1401;0;0
54463;56679547;7;82;0;1376;0;0
54464;56680547;7;88;0;1404;0;0
54465;56681547;9;82;0;1369;0;0
54466;56682547;8;83;0;1482;0;0
54467;56683547;8;87;0;1486;0;0
54468;56684547;7;82;0;1491;0;0
54469;56685547;9;82;0;1472;0;0
54470;56686547;8;82;0;1616;0;0
54471;56687547;8;83;0;1609;0;0
54472;56688547;8;83;0;1622;0;0
54473;56689547;9;82;0;1587;0;0
54474;56690547;7;82;0;1744;0;0
54475;56691547;8;88;0;1756;0;0
54476;56692547;8;82;0;1761;0;0
54477;56693547;9;82;0;1714;0;0
54478;56694547;8;88;0;1914;0;0
54479;56695547;7;82;0;1909;0;0
54480;56696547;8;82;0;1942;0;0
54481;56697547;9;82;0;1860;0;0
54482;56698547;8;83;0;2051;0;0
54483;56699547;8;83;0;2057;0;0
54484;56700547;8;82;0;2058;0;0
54485;56701547;9;82;0;2014;0;0
54486;56702547;8;89;0;2192;0;0
54487;56703547;7;82;0;2208;0;0
54488;56704547;7;82;0;2200;0;0
54489;56705547;9;86;0;2152;0;0
54490;56706547;8;83;0;2305;0;0
54491;56707547;8;83;0;2311;0;0
54492;56708547;7;82;0;2316;0;0
54493;56709547;9;82;0;2274;0;0
54494;56710547;7;82;0;2402;0;0
54495;56711547;7;82;0;2421;0;0
54496;56712547;8;82;0;2411;0;0
54497;56713547;9;87;0;2377;0;0
54498;56714547;8;82;0;2467;0;0
54499;56715547;7;82;0;2458;0;0
54500;56716547;7;88;0;2466;0;0
54501;56717547;9;82;0;2449;0;0
54502;56718547;8;82;0;2491;0;0
54503;56719547;7;82;0;2496;0;0
54504;56720547;8;83;0;2492;0;0
54505;56721547;9;82;0;2489;0;0
54506;56722547;8;83;0;2476;0;0
54507;56723547;8;83;0;2482;0;0
54508;56724547;8;88;0;2474;0;0
54509;56725547;9;82;0;2484;0;0
54510;56726547;8;83;0;2454;0;0
54511;56727547;7;88;0;2443;0;0
54512;56728547;8;82;0;2421;0;0
54513;56729547;9;82;0;2448;0;0
54514;56730547;8;82;0;2348;0;0
54515;56731547;7;82;0;2355;0;0
54516;56732547;8;82;0;2325;0;0
54517;56733547;9;82;0;2380;0;0
54518;56734547;7;82;0;2250;0;0
54519;56735547;8;89;0;2233;0;0
54520;56736547;7;82;0;2224;0;0
54521;56737547;9;82;0;2285;0;0
54522;56738547;8;88;0;2099;0;0
54523;56739547;8;82;0;2101;0;0
54524;56740547;8;83;0;2095;0;0
54525;56741547;9;82;0;2151;0;0
54526;56742547;8;83;0;1964;0;0
54527;56743547;7;82;0;1956;0;0
54528;56744547;8;82;0;1969;0;0
54529;56745547;9;82;0;2008;0;0
54530;56746547;7;88;0;1803;0;0
54531;56747547;8;82;0;1830;0;0
54532;56748547;7;82;0;1801;0;0
54533;56749547;9;86;0;1856;0;0
54534;56750547;8;83;0;1674;0;0
54535;56751547;8;82;0;1672;0;0
54536;56752547;8;82;0;1652;0;0
54537;56753547;9;82;0;1707;0;0
54538;56754547;8;83;0;1542;0;0
54539;56755547;7;82;0;1544;0;0
54540;56756547;8;82;0;1536;0;0
54541;56757547;9;87;0;1580;0;0
54542;56758547;8;82;0;1423;0;0
54543;56759547;7;82;0;1420;0;0
54544;56760547;8;88;0;1424;0;0
54545;56761547;9;82;0;1447;0;0
54546;56762547;8;83;0;1341;0;0
54547;56763547;7;82;0;1332;0;0
54548;56764547;8;82;0;1337;0;0
54549;56765547;9;82;0;1374;0;0
54550;56766547;7;82;0;1307;0;0
54551;56767547;7;82;0;1297;0;0
54552;56768547;8;89;0;1304;0;0
54553;56769547;9;82;0;1309;0;0
54554;56770547;7;82;0;1285;0;0
54555;56771547;7;88;0;1298;0;0
54556;56772547;8;83;0;1290;0;0
54557;56773547;9;82;0;1273;0;0
54558;56774547;7;82;0;1333;0;0
54559;56775547;8;83;0;1337;0;0
54560;56776547;7;82;0;1329;0;0
54561;56777547;9;82;0;1305;0;0
54562;56778547;7;82;0;1369;0;0
54563;56779547;8;88;0;1385;0;0
54564;56780547;7;82;0;1395;0;0
54565;56781547;9;82;0;1380;0;0
54566;56782547;8;87;0;1494;0;0
54567;56783547;7;82;0;1496;0;0
54568;56784547;8;83;0;1487;0;0
54569;56785547;9;82;0;1456;0;0
54570;56786547;8;83;0;1614;0;0
54571;56787547;7;82;0;1620;0;0
54572;56788547;8;82;0;1635;0;0
54573;56789547;9;82;0;1590;0;0
54574;56790547;7;88;0;1760;0;0
54575;56791547;8;82;0;1764;0;0
54576;56792547;7;82;0;1772;0;0
54577;56793547;9;86;0;1709;0;0
54578;56794547;8;82;0;1878;0;0
54579;56795547;8;83;0;1928;0;0
54580;56796547;7;82;0;1913;0;0
54581;56797547;9;82;0;1865;0;0
54582;56798547;7;82;0;2057;0;0
54583;56799547;8;83;0;2059;0;0
54584;56800547;8;83;0;2065;0;0
54585;56801547;9;87;0;2015;0;0
54586;56802547;8;82;0;2163;0;0
54587;56803547;8;82;0;2178;0;0
54588;56804547;8;87;0;2191;0;0
54589;56805547;9;82;0;2166;0;0
54590;56806547;8;83;0;2314;0;0
54591;56807547;7;82;0;2308;0;0
54592;56808547;8;83;0;2322;0;0
54593;56809547;9;82;0;2278;0;0
54594;56810547;8;82;0;2411;0;0
54595;56811547;8;83;0;2416;0;0
54596;56812547;7;88;0;2416;0;0
54597;56813547;9;82;0;2392;0;0
54598;56814547;8;83;0;2460;0;0
54599;56815547;8;88;0;2474;0;0
54600;56816547;8;82;0;2467;0;0
54601;56817547;9;82;0;2453;0;0
54602;56818547;8;82;0;2506;0;0
54603;56819547;8;83;0;2483;0;0
54604;56820547;8;83;0;2493;0;0
54605;56821547;9;82;0;2483;0;0
54606;56822547;7;82;0;2478;0;0
54607;56823547;8;88;0;2480;0;0
54608;56824547;8;82;0;2487;0;0
54609;56825547;9;82;0;2480;0;0
54610;56826547;8;87;0;2451;0;0
54611;56827547;8;82;0;2422;0;0
54612;56828547;7;82;0;2428;0;0
54613;56829547;9;82;0;2467;0;0
54614;56830547;7;82;0;2348;0;0
54615;56831547;8;83;0;2348;0;0
54616;56832547;8;83;0;2347;0;0
54617;56833547;9;82;0;2388;0;0
54618;56834547;8;88;0;2233;0;0
54619;56835547;7;82;0;2225;0;0
54620;56836547;7;82;0;2207;0;0
54621;56837547;9;86;0;2278;0;0
54622;56838547;8;83;0;2101;0;0
54623;56839547;8;83;0;2110;0;0
54624;56840547;7;82;0;2105;0;0
54625;56841547;9;82;0;2139;0;0
54626;56842547;7;82;0;1968;0;0
54627;56843547;8;82;0;1961;0;0
54628;56844547;8;82;0;1947;0;0
54629;56845547;9;87;0;2011;0;0
54630;56846547;7;82;0;1810;0;0
54631;56847547;7;82;0;1839;0;0
54632;56848547;8;87;0;1804;0;0
54633;56849547;9;82;0;1835;0;0
54634;56850547;8;82;0;1671;0;0
54635;56851547;7;82;0;1655;0;0
54636;56852547;7;82;0;1649;0;0
54637;56853547;9;82;0;1692;0;0
54638;56854547;7;82;0;1519;0;0
54639;56855547;7;82;0;1527;0;0
54640;56856547;8;89;0;1534;0;0
54641;56857547;9;82;0;1589;0;0
54642;56858547;8;82;0;1424;0;0
54643;56859547;8;88;0;1424;0;0
54644;56860547;7;82;0;1419;0;0
54645;56861547;9;82;0;1444;0;0
54646;56862547;8;82;0;1335;0;0
54647;56863547;8;83;0;1331;0;0
54648;56864547;8;83;0;1325;0;0
