payload_number;adc_time;sg_1;sg_2;sg_3;sg_4
862;38;1645;1637;1635;1638
863;38;1640;1639;1636;1635
864;37;1638;1637;1635;1637
865;44;1640;1637;1636;1639
866;37;1639;1639;1633;1626
867;38;1630;1633;1635;1636
868;38;1637;1632;1639;1641
869;38;1637;1637;1637;1635
870;38;1641;1637;1636;1636
871;37;1638;1635;1639;1634
872;38;1640;1641;1635;1635
873;38;1634;1634;1633;1636
874;38;1638;1639;1634;1632
875;37;1642;1638;1637;1635
876;44;1633;1633;1637;1637
877;38;1632;1635;1640;1632
878;37;1639;1635;1635;1636
879;38;1638;1637;1642;1643
880;37;1639;1638;1635;1634
881;38;1642;1636;1635;1637
882;38;1638;1640;1639;1635
883;38;1639;1635;1633;1634
884;38;1639;1636;1638;1638
885;38;1640;1640;1638;1635
886;37;1638;1633;1628;1634
887;44;1632;1627;1631;1635
888;37;1629;1630;1632;1633
889;38;1638;1633;1633;1634
890;37;1640;1636;1642;1641
891;38;1636;1635;1632;1631
892;38;1641;1637;1636;1637
893;38;1639;1638;1639;1633
894;38;1640;1638;1634;1635
895;37;1637;1636;1635;1637
896;37;1637;1638;1637;1634
897;37;1642;1640;1634;1635
898;44;1635;1636;1636;1638
899;38;1638;1642;1639;1635
900;38;1635;1636;1636;1637
901;38;1637;1640;1640;1638
902;38;1640;1643;1638;1635
903;38;1639;1636;1636;1637
904;37;1639;1637;1643;1639
905;38;1639;1635;1634;1633
906;38;1626;1629;1632;1630
907;37;1632;1631;1633;1629
908;37;1641;1638;1635;1636
909;44;1635;1635;1637;1640
910;38;1637;1644;1643;1635
911;37;1638;1634;1634;1637
912;38;1636;1639;1639;1636
913;38;1640;1642;1638;1634
914;38;1636;1635;1633;1636
915;37;1636;1637;1642;1639
916;38;1639;1631;1629;1631
917;37;1638;1635;1635;1637
918;37;1636;1641;1644;1637
919;37;1640;1635;1636;1636
920;43;1638;1636;1633;1636
921;38;1637;1638;1633;1634
922;37;1644;1636;1634;1636
923;38;1636;1637;1639;1636
924;38;1637;1636;1632;1630
925;38;1635;1635;1634;1637
926;38;1639;1639;1640;1637
927;38;1640;1644;1637;1636
928;37;1636;1635;1636;1638
929;37;1641;1640;1643;1638
930;37;1639;1635;1634;1636
931;44;1637;1633;1635;1637
932;37;1636;1637;1637;1633
933;38;1638;1631;1632;1634
934;38;1637;1637;1642;1642
935;38;1639;1639;1638;1636
936;38;1634;1629;1633;1638
937;37;1638;1636;1631;1630
938;37;1637;1638;1634;1629
939;38;1628;1635;1630;1634
940;38;1633;1632;1642;1635
941;37;1638;1631;1632;1633
942;44;1635;1635;1639;1639
943;37;1637;1642;1640;1636
944;37;1634;1637;1634;1635
945;38;1637;1639;1639;1638
946;38;1639;1644;1638;1635
947;38;1638;1635;1635;1636
948;37;1639;1637;1643;1641
949;38;1639;1634;1634;1634
950;38;1639;1636;1638;1638
951;38;1639;1638;1638;1635
952;37;1639;1636;1634;1637
953;44;1637;1638;1638;1637
954;38;1639;1639;1633;1633
955;38;1642;1636;1632;1634
956;38;1637;1635;1627;1628
957;38;1632;1635;1634;1627
958;37;1631;1634;1636;1638
959;38;1640;1640;1645;1640
960;38;1639;1638;1635;1637
961;37;1640;1639;1638;1638
962;38;1639;1640;1636;1635
963;38;1642;1647;1642;1639
964;44;1634;1636;1638;1637
965;37;1637;1643;1640;1637
966;38;1627;1629;1631;1631
967;37;1634;1634;1635;1641
968;38;1640;1639;1637;1636
969;38;1639;1637;1636;1637
970;37;1639;1638;1644;1640
971;37;1640;1636;1634;1634
972;37;1637;1635;1635;1635
973;38;1637;1639;1634;1636
974;38;1643;1639;1635;1632
975;44;1639;1637;1639;1636
976;38;1634;1636;1636;1630
977;37;1640;1638;1638;1636
978;37;1637;1639;1638;1637
979;38;1641;1644;1640;1635
980;37;1634;1634;1635;1636
981;38;1638;1636;1643;1636
982;38;1638;1636;1635;1635
983;38;1631;1634;1636;1636
984;38;1639;1641;1643;1639
985;38;1639;1637;1634;1636
986;44;1635;1634;1631;1632
987;37;1638;1640;1633;1625
988;38;1633;1632;1633;1633
989;37;1636;1637;1636;1632
990;38;1638;1642;1636;1634
991;38;1634;1632;1632;1633
992;38;1637;1636;1643;1641
993;38;1638;1637;1637;1636
994;37;1635;1636;1634;1636
995;37;1640;1639;1636;1636
996;37;1640;1634;1634;1634
997;43;1636;1636;1636;1638
998;38;1637;1638;1635;1635
999;37;1642;1637;1636;1632
1000;38;1633;1636;1639;1636
1001;38;1640;1639;1637;1637
1002;37;1642;1638;1637;1638
1003;37;1639;1639;1639;1635
1004;37;1640;1641;1635;1635
1005;37;1633;1632;1635;1635
1006;38;1633;1632;1628;1629
1007;38;1636;1632;1628;1630
1008;44;1635;1634;1638;1638
1009;38;1637;1639;1637;1639
1010;37;1643;1638;1636;1637
1011;37;1639;1637;1638;1638
1012;38;1640;1638;1634;1635
1013;38;1640;1636;1635;1634
1014;38;1638;1637;1638;1635
1015;37;1640;1642;1639;1633
1016;38;1626;1625;1628;1630
1017;37;1634;1635;1635;1634
1018;38;1639;1637;1636;1637
1019;43;1637;1636;1638;1638
1020;38;1640;1639;1635;1637
1021;38;1637;1633;1635;1635
1022;38;1636;1636;1642;1641
1023;37;1638;1638;1635;1631
1024;38;1641;1635;1633;1631
1025;38;1636;1635;1640;1637
1026;37;1642;1638;1638;1635
1027;37;1640;1638;1639;1638
1028;37;1641;1640;1637;1636
1029;37;1642;1639;1635;1635
1030;44;1635;1635;1637;1637
1031;38;1636;1643;1641;1636
1032;38;1638;1635;1635;1636
1033;38;1635;1633;1639;1639
1034;38;1641;1639;1638;1636
1035;37;1637;1637;1634;1638
1036;38;1639;1641;1645;1640
1037;38;1640;1634;1632;1633
1038;38;1642;1636;1636;1636
1039;38;1638;1639;1635;1631
1040;38;1642;1639;1635;1635
1041;44;1630;1629;1631;1635
1042;38;1637;1639;1637;1636
1043;37;1630;1631;1635;1638
1044;38;1636;1631;1634;1638
1045;38;1635;1630;1630;1633
1046;37;1634;1634;1634;1631
1047;37;1633;1631;1633;1635
1048;38;1632;1629;1634;1633
1049;37;1634;1630;1626;1628
1050;38;1632;1628;1630;1632
1051;37;1639;1637;1636;1637
1052;44;1636;1636;1638;1638
1053;38;1637;1643;1641;1638
1054;38;1636;1634;1632;1633
1055;38;1636;1634;1637;1635
1056;38;1636;1644;1640;1635
1057;37;1637;1635;1633;1633
1058;38;1635;1636;1642;1637
1059;38;1642;1637;1636;1637
1060;38;1641;1637;1638;1638
1061;37;1638;1640;1637;1634
1062;37;1643;1640;1637;1634
1063;44;1643;1637;1637;1638
1064;37;1638;1643;1641;1637
1065;37;1637;1636;1636;1636
1066;38;1636;1635;1634;1629
1067;37;1639;1642;1636;1631
1068;38;1630;1632;1634;1633
1069;38;1635;1633;1636;1634
1070;38;1640;1637;1637;1636
1071;37;1640;1633;1633;1633
1072;38;1636;1638;1635;1633
1073;37;1642;1639;1634;1632
1074;43;1634;1631;1630;1633
1075;38;1634;1640;1638;1635
1076;38;1645;1638;1637;1637
1077;38;1638;1638;1640;1638
1078;38;1640;1642;1639;1636
1079;37;1635;1633;1634;1631
1080;37;1637;1636;1642;1636
1081;38;1639;1636;1634;1635
1082;38;1639;1637;1636;1634
1083;38;1638;1639;1640;1636
1084;38;1640;1638;1637;1633
1085;44;1637;1635;1637;1638
1086;38;1635;1631;1630;1634
1087;38;1634;1631;1625;1629
1088;38;1633;1634;1640;1640
1089;37;1639;1637;1634;1634
1090;37;1641;1637;1633;1636
1091;38;1636;1636;1633;1632
1092;37;1641;1639;1637;1637
1093;38;1640;1638;1638;1635
1094;37;1638;1640;1637;1635
1095;38;1643;1639;1639;1636
1096;44;1634;1633;1635;1636
1097;38;1639;1639;1634;1633
1098;38;1643;1639;1637;1637
1099;38;1636;1637;1638;1636
1100;37;1636;1641;1638;1635
1101;38;1637;1637;1636;1635
1102;38;1638;1637;1644;1640
1103;37;1640;1635;1635;1634
1104;37;1637;1636;1634;1636
1105;37;1636;1637;1635;1631
1106;37;1630;1629;1631;1636
1107;44;1630;1627;1631;1635
1108;38;1635;1640;1635;1633
1109;38;1639;1637;1636;1637
1110;37;1639;1634;1643;1640
1111;38;1639;1639;1637;1637
1112;38;1641;1635;1633;1634
1113;38;1639;1637;1637;1633
1114;37;1639;1637;1634;1634
1115;38;1640;1635;1635;1635
1116;37;1638;1639;1634;1630
1117;38;1642;1638;1636;1637
1118;44;1636;1634;1637;1637
1119;38;1639;1642;1639;1636
1120;38;1635;1634;1635;1634
1121;38;1635;1636;1641;1637
1122;38;1637;1635;1634;1632
1123;37;1639;1634;1633;1633
1124;37;1638;1636;1637;1632
1125;38;1635;1635;1634;1635
1126;38;1630;1632;1634;1628
1127;38;1634;1640;1636;1636
1128;38;1644;1642;1637;1635
1129;44;1633;1635;1634;1635
1130;38;1635;1640;1639;1635
1131;38;1635;1634;1633;1634
1132;38;1635;1638;1637;1635
1133;37;1635;1641;1634;1631
1134;38;1637;1636;1634;1637
1135;37;1637;1638;1642;1640
1136;37;1640;1638;1635;1634
1137;38;1639;1636;1634;1638
1138;38;1634;1640;1638;1633
1139;37;1637;1635;1633;1633
1140;44;1637;1634;1635;1637
1141;37;1634;1635;1632;1630
1142;37;1643;1638;1635;1637
1143;37;1637;1639;1640;1637
1144;38;1639;1646;1639;1636
1145;38;1637;1635;1634;1634
1146;38;1637;1636;1643;1641
1147;38;1642;1639;1636;1633
1148;37;1640;1634;1636;1636
1149;37;1639;1640;1644;1638
1150;37;1636;1636;1636;1637
1151;44;1641;1636;1637;1638
1152;38;1638;1640;1639;1638
1153;37;1642;1640;1635;1637
1154;37;1638;1638;1641;1636
1155;37;1636;1643;1638;1635
1156;38;1628;1627;1629;1632
1157;38;1636;1637;1642;1641
1158;37;1638;1632;1629;1632
1159;38;1637;1635;1637;1638
1160;37;1639;1641;1643;1639
1161;38;1639;1636;1635;1636
1162;44;1638;1636;1636;1638
1163;38;1638;1642;1637;1636
1164;38;1645;1647;1646;1639
1165;38;1639;1636;1640;1636
1166;37;1636;1637;1633;1628
1167;38;1631;1634;1633;1633
1168;37;1633;1635;1642;1636
1169;38;1628;1633;1635;1636
1170;38;1637;1637;1635;1635
1171;38;1637;1638;1644;1635
1172;38;1638;1636;1635;1635
1173;44;1636;1635;1634;1636
1174;38;1637;1642;1640;1636
1175;38;1635;1636;1637;1637
1176;38;1638;1639;1643;1640
1177;38;1639;1640;1637;1636
1178;37;1645;1639;1636;1639
1179;37;1639;1639;1639;1632
1180;37;1639;1645;1640;1638
1181;37;1641;1637;1635;1633
1182;37;1638;1638;1642;1637
1183;37;1642;1637;1632;1635
1184;44;1637;1635;1637;1638
1185;38;1638;1643;1642;1636
1186;38;1627;1634;1636;1635
1187;38;1635;1633;1636;1634
1188;38;1635;1644;1639;1634
1189;37;1634;1634;1632;1632
1190;38;1636;1635;1641;1639
1191;38;1638;1633;1633;1628
1192;38;1640;1638;1637;1637
1193;37;1638;1641;1644;1640
1194;37;1643;1641;1638;1636
1195;44;1637;1636;1633;1636
1196;37;1638;1641;1637;1635
1197;37;1643;1640;1635;1638
1198;38;1638;1640;1639;1637
1199;38;1637;1643;1637;1636
1200;37;1636;1636;1635;1637
1201;37;1639;1637;1643;1640
1202;38;1641;1642;1638;1636
1203;38;1636;1635;1638;1638
1204;38;1640;1638;1642;1638
1205;38;1638;1630;1633;1634
1206;44;1631;1634;1635;1633
1207;38;1629;1632;1639;1632
1208;38;1644;1634;1633;1638
1209;38;1638;1640;1641;1639
1210;38;1640;1639;1635;1634
1211;37;1641;1638;1636;1637
1212;38;1639;1639;1641;1634
1213;38;1641;1642;1637;1634
1214;38;1635;1634;1635;1634
1215;38;1638;1639;1642;1637
1216;37;1640;1634;1631;1630
1217;44;1638;1637;1638;1639
1218;38;1639;1640;1637;1637
1219;38;1643;1638;1636;1638
1220;38;1636;1638;1640;1635
1221;38;1639;1639;1634;1633
1222;37;1641;1636;1632;1638
1223;38;1637;1639;1638;1635
1224;38;1638;1634;1632;1632
1225;37;1639;1636;1636;1637
1226;38;1639;1630;1636;1641
1227;37;1640;1636;1629;1633
1228;44;1636;1636;1636;1640
1229;38;1638;1643;1639;1637
1230;37;1635;1635;1634;1637
1231;37;1637;1637;1641;1640
1232;37;1640;1638;1635;1635
1233;38;1639;1632;1634;1636
1234;38;1640;1640;1639;1636
1235;38;1640;1641;1637;1635
1236;38;1630;1634;1635;1634
1237;37;1633;1634;1637;1633
1238;38;1640;1635;1634;1633
1239;44;1635;1633;1634;1635
1240;38;1636;1641;1640;1635
1241;38;1635;1631;1629;1632
1242;38;1634;1635;1641;1640
1243;37;1638;1638;1638;1637
1244;38;1637;1638;1638;1635
1245;37;1639;1639;1642;1638
1246;38;1638;1634;1627;1630
1247;38;1640;1636;1635;1636
1248;38;1640;1638;1637;1635
1249;38;1642;1639;1635;1633
1250;44;1639;1637;1640;1639
1251;38;1638;1641;1640;1636
1252;37;1644;1637;1637;1635
1253;38;1638;1640;1642;1637
1254;38;1638;1644;1638;1635
1255;37;1636;1635;1636;1634
1256;37;1637;1636;1644;1639
1257;38;1640;1636;1635;1636
1258;38;1637;1633;1634;1637
1259;38;1639;1642;1640;1639
1260;38;1640;1634;1637;1637
1261;44;1636;1636;1636;1638
1262;38;1638;1642;1637;1635
1263;38;1645;1639;1635;1637
1264;37;1637;1638;1643;1644
1265;38;1636;1644;1648;1643
1266;38;1637;1632;1631;1630
1267;38;1636;1638;1639;1633
1268;38;1642;1638;1632;1631
1269;38;1632;1634;1636;1632
1270;37;1633;1635;1639;1632
1271;37;1638;1632;1628;1633
1272;44;1632;1627;1630;1634
1273;37;1635;1630;1628;1631
1274;37;1637;1635;1633;1632
1275;38;1634;1633;1640;1640
1276;38;1639;1639;1637;1635
1277;37;1642;1637;1636;1636
1278;37;1637;1638;1634;1636
1279;38;1640;1643;1640;1633
1280;37;1643;1636;1636;1635
1281;38;1639;1639;1637;1635
1282;38;1643;1640;1635;1636
1283;44;1632;1631;1636;1638
1284;38;1638;1642;1642;1638
1285;38;1638;1636;1637;1637
1286;38;1639;1636;1631;1637
1287;38;1639;1641;1631;1627
1288;37;1640;1637;1635;1634
1289;38;1638;1638;1637;1637
1290;37;1639;1641;1637;1634
1291;38;1637;1634;1631;1632
1292;38;1638;1640;1638;1637
1293;37;1644;1640;1637;1638
1294;44;1638;1637;1638;1638
1295;37;1637;1643;1643;1639
1296;38;1629;1632;1632;1633
1297;38;1637;1636;1640;1636
1298;38;1630;1637;1637;1636
1299;37;1635;1636;1633;1633
1300;38;1637;1637;1642;1639
1301;38;1640;1638;1636;1636
1302;37;1637;1635;1638;1638
1303;38;1640;1642;1645;1640
1304;38;1640;1638;1636;1633
1305;44;1638;1636;1636;1638
1306;37;1639;1637;1635;1633
1307;37;1643;1638;1634;1634
1308;37;1636;1633;1640;1639
1309;37;1640;1644;1641;1638
1310;38;1638;1636;1637;1637
1311;38;1641;1641;1639;1637
1312;37;1642;1644;1638;1635
1313;37;1634;1632;1635;1637
1314;38;1640;1641;1640;1636
1315;38;1644;1640;1635;1636
1316;44;1640;1635;1630;1628
1317;37;1635;1639;1637;1632
1318;37;1643;1639;1637;1638
1319;38;1637;1637;1640;1636
1320;37;1639;1643;1639;1636
1321;38;1635;1635;1633;1635
1322;37;1637;1638;1639;1634
1323;38;1640;1640;1637;1634
1324;38;1634;1634;1634;1631
1325;38;1634;1637;1643;1638
1326;38;1641;1638;1637;1637
1327;44;1640;1635;1637;1640
1328;38;1639;1641;1638;1635
1329;37;1644;1639;1635;1634
1330;38;1636;1635;1639;1638
1331;38;1637;1642;1638;1636
1332;37;1636;1634;1636;1638
1333;37;1639;1637;1636;1632
1334;38;1641;1643;1639;1636
1335;38;1638;1636;1637;1634
1336;38;1637;1636;1637;1629
1337;38;1643;1638;1630;1631
1338;44;1630;1632;1634;1636
1339;38;1637;1642;1635;1633
1340;38;1642;1639;1634;1635
1341;38;1636;1636;1638;1635
1342;38;1640;1646;1641;1638
1343;37;1638;1638;1636;1637
1344;38;1638;1637;1644;1641
1345;37;1639;1637;1636;1637
1346;38;1631;1630;1635;1634
1347;37;1632;1630;1638;1637
1348;37;1643;1641;1639;1637
1349;44;1636;1635;1633;1633
1350;38;1634;1637;1633;1636
1351;37;1644;1640;1637;1638
1352;38;1639;1639;1638;1637
1353;38;1639;1643;1640;1637
1354;37;1636;1635;1633;1633
1355;37;1636;1636;1643;1641
1356;38;1640;1639;1632;1634
1357;38;1636;1634;1634;1635
1358;38;1636;1638;1643;1639
1359;38;1641;1638;1637;1638
1360;44;1640;1633;1636;1638
1361;38;1638;1639;1635;1636
1362;38;1644;1640;1636;1636
1363;38;1637;1637;1640;1636
1364;37;1638;1646;1639;1635
1365;38;1636;1634;1635;1634
1366;37;1637;1638;1638;1634
1367;37;1640;1644;1639;1638
1368;38;1638;1634;1635;1637
1369;38;1638;1640;1644;1639
1370;37;1642;1637;1636;1636
1371;44;1636;1629;1630;1637
1372;38;1638;1639;1633;1629
1373;38;1641;1637;1632;1629
1374;38;1636;1635;1630;1627
1375;38;1637;1634;1635;1634
1376;37;1630;1635;1636;1634
1377;38;1633;1638;1640;1637
1378;38;1633;1637;1637;1637
1379;38;1636;1634;1630;1629
1380;38;1636;1640;1638;1637
1381;38;1644;1643;1638;1634
1382;44;1635;1636;1636;1637
1383;38;1637;1641;1639;1634
1384;37;1640;1637;1636;1638
1385;38;1639;1639;1642;1642
1386;38;1637;1631;1632;1635
1387;37;1643;1635;1631;1629
1388;37;1637;1637;1643;1637
1389;37;1640;1638;1638;1634
1390;37;1638;1635;1636;1636
1391;38;1639;1640;1644;1635
1392;37;1641;1637;1634;1636
1393;44;1640;1638;1639;1641
1394;38;1638;1641;1637;1635
1395;38;1642;1639;1637;1637
1396;38;1638;1638;1639;1636
1397;38;1638;1644;1638;1637
1398;37;1635;1635;1634;1637
1399;38;1640;1640;1639;1636
1400;38;1638;1643;1638;1638
1401;37;1638;1638;1637;1637
1402;38;1640;1640;1644;1640
1403;38;1645;1641;1638;1636
1404;44;1634;1634;1635;1637
1405;38;1638;1642;1640;1635
1406;38;1632;1636;1632;1629
1407;38;1631;1633;1634;1631
1408;38;1637;1637;1633;1631
1409;37;1642;1637;1637;1639
1410;37;1640;1639;1640;1637
1411;37;1641;1643;1639;1636
1412;37;1636;1635;1634;1636
1413;37;1638;1639;1642;1638
1414;37;1640;1635;1635;1636
1415;44;1637;1635;1637;1636
1416;38;1638;1639;1635;1632
1417;38;1639;1638;1636;1637
1418;38;1638;1637;1644;1643
1419;37;1639;1640;1637;1635
1420;37;1643;1638;1636;1638
1421;37;1638;1639;1639;1634
1422;37;1639;1642;1639;1633
1423;38;1635;1633;1635;1636
1424;37;1637;1640;1639;1634
1425;38;1640;1640;1636;1637
1426;44;1631;1630;1630;1633
1427;38;1638;1642;1639;1632
1428;37;1632;1633;1634;1639
1429;38;1638;1637;1641;1637
1430;38;1638;1644;1638;1636
1431;37;1638;1636;1634;1634
1432;37;1639;1637;1643;1639
1433;38;1638;1634;1630;1632
1434;38;1642;1636;1639;1638
1435;38;1639;1640;1643;1638
1436;38;1632;1631;1635;1637
1437;44;1632;1630;1633;1635
1438;38;1636;1641;1640;1636
1439;38;1636;1634;1632;1633
1440;37;1636;1637;1641;1641
1441;38;1639;1636;1634;1630
1442;38;1636;1636;1634;1636
1443;38;1638;1638;1644;1639
1444;38;1640;1636;1636;1635
1445;38;1640;1635;1636;1633
1446;37;1636;1638;1636;1635
1447;37;1640;1635;1635;1635
1448;44;1638;1634;1635;1638
1449;37;1638;1642;1635;1635
1450;37;1643;1639;1637;1638
1451;37;1636;1634;1639;1637
1452;38;1640;1644;1638;1636
1453;38;1637;1636;1636;1636
1454;38;1640;1636;1643;1641
1455;38;1639;1635;1632;1634
1456;38;1629;1632;1633;1631
1457;37;1634;1638;1636;1635
1458;38;1638;1634;1632;1632
1459;43;1641;1639;1641;1638
1460;38;1642;1640;1638;1637
1461;38;1644;1638;1636;1637
1462;38;1638;1638;1641;1638
1463;38;1636;1643;1638;1636
1464;37;1636;1632;1632;1634
1465;37;1638;1639;1639;1636
1466;37;1641;1645;1636;1633
1467;37;1636;1636;1637;1638
1468;38;1640;1640;1645;1641
1469;38;1639;1634;1638;1637
1470;44;1642;1638;1636;1637
1471;38;1638;1640;1636;1635
1472;37;1638;1635;1634;1634
1473;38;1637;1637;1641;1641
1474;37;1638;1637;1635;1633
1475;38;1643;1636;1636;1639
1476;38;1639;1639;1639;1638
1477;37;1640;1643;1640;1638
1478;37;1637;1637;1636;1638
1479;38;1640;1641;1638;1636
1480;38;1644;1645;1637;1636
1481;44;1634;1633;1636;1636
1482;38;1637;1643;1640;1638
1483;38;1637;1633;1631;1633
1484;37;1636;1640;1642;1644
1485;38;1639;1638;1637;1636
1486;37;1638;1638;1635;1630
1487;38;1638;1637;1638;1628
1488;37;1629;1633;1633;1631
1489;38;1634;1632;1632;1629
1490;37;1634;1638;1638;1634
1491;38;1638;1633;1632;1632
1492;44;1636;1636;1637;1637
1493;38;1638;1641;1643;1637
1494;38;1638;1636;1635;1638
1495;38;1638;1637;1642;1645
1496;37;1639;1641;1636;1633
1497;37;1646;1645;1640;1637
1498;37;1638;1638;1639;1635
1499;37;1640;1643;1638;1635
1500;38;1638;1637;1639;1638
1501;37;1641;1641;1640;1635
1502;37;1643;1640;1636;1638
1503;44;1636;1635;1637;1639
1504;37;1640;1644;1642;1637
1505;37;1636;1633;1633;1633
1506;38;1636;1633;1630;1632
1507;38;1637;1640;1632;1627
1508;37;1643;1635;1634;1636
1509;37;1639;1639;1639;1636
1510;38;1642;1646;1641;1637
1511;38;1640;1636;1637;1639
1512;38;1640;1640;1638;1637
1513;38;1643;1646;1642;1640
1514;44;1638;1634;1634;1638
1515;38;1638;1643;1642;1638
1516;37;1635;1627;1626;1628
1517;37;1632;1635;1641;1641
1518;38;1639;1639;1636;1634
1519;37;1642;1637;1637;1636
1520;37;1639;1640;1641;1637
1521;37;1638;1643;1638;1636
1522;38;1640;1635;1634;1635
1523;38;1640;1640;1637;1636
1524;37;1643;1641;1637;1637
1525;44;1635;1636;1640;1640
1526;38;1638;1634;1631;1636
1527;38;1641;1633;1632;1634
1528;38;1637;1638;1640;1636
1529;38;1639;1644;1642;1635
1530;37;1636;1634;1633;1634
1531;38;1638;1639;1638;1635
1532;38;1639;1644;1638;1635
1533;38;1633;1633;1634;1635
1534;38;1639;1641;1638;1638
1535;37;1641;1639;1636;1636
1536;44;1635;1635;1636;1638
1537;38;1640;1643;1643;1639
1538;37;1637;1634;1631;1634
1539;38;1636;1635;1641;1642
1540;38;1639;1638;1634;1635
1541;37;1642;1636;1632;1632
1542;37;1635;1638;1639;1637
1543;37;1641;1638;1635;1635
1544;37;1641;1637;1638;1635
1545;38;1639;1640;1638;1636
1546;38;1631;1636;1635;1635
1547;44;1631;1629;1635;1637
1548;38;1638;1643;1639;1636
1549;37;1638;1637;1636;1635
1550;37;1634;1636;1640;1639
1551;38;1640;1638;1636;1638
1552;38;1643;1637;1637;1637
1553;37;1639;1638;1645;1640
1554;37;1641;1642;1638;1634
1555;38;1642;1636;1634;1636
1556;37;1638;1638;1636;1634
1557;37;1641;1640;1636;1636
1558;44;1632;1632;1634;1637
1559;38;1638;1642;1642;1638
1560;37;1644;1638;1637;1638
1561;37;1638;1639;1640;1639
1562;38;1637;1644;1640;1635
1563;37;1635;1633;1633;1636
1564;38;1637;1637;1643;1641
1565;38;1641;1636;1634;1635
1566;37;1627;1631;1629;1627
1567;37;1630;1637;1638;1635
1568;37;1644;1642;1637;1638
1569;44;1636;1635;1635;1637
1570;38;1637;1641;1637;1634
1571;38;1644;1636;1636;1633
1572;38;1635;1637;1641;1635
1573;38;1638;1643;1638;1634
1574;37;1639;1635;1634;1635
1575;38;1636;1634;1643;1638
1576;37;1642;1637;1635;1635
1577;38;1637;1637;1636;1636
1578;37;1639;1640;1644;1640
1579;37;1641;1636;1634;1634
1580;44;1638;1634;1635;1638
1581;37;1638;1640;1638;1635
1582;37;1640;1638;1635;1636
1583;38;1635;1634;1641;1642
1584;37;1639;1641;1636;1635
1585;38;1643;1639;1636;1637
1586;38;1638;1639;1639;1637
1587;38;1641;1646;1639;1636
1588;37;1634;1632;1637;1635
1589;38;1638;1638;1642;1637
1590;37;1638;1636;1634;1635
1591;44;1637;1632;1630;1630
1592;38;1630;1634;1636;1634
1593;38;1635;1630;1632;1636
1594;38;1634;1633;1635;1641
1595;38;1638;1643;1640;1636
1596;37;1636;1626;1630;1634
1597;38;1636;1637;1643;1642
1598;38;1631;1635;1633;1633
1599;38;1638;1631;1633;1635
1600;37;1638;1629;1625;1628
1601;37;1642;1637;1637;1636
1602;44;1640;1636;1637;1639
1603;37;1638;1642;1638;1634
1604;37;1644;1638;1636;1635
1605;37;1635;1638;1640;1636
1606;38;1634;1634;1627;1628
1607;38;1637;1632;1628;1634
1608;38;1637;1630;1628;1632
1609;38;1642;1639;1636;1636
1610;37;1640;1638;1636;1637
1611;37;1637;1640;1639;1636
1612;37;1643;1642;1636;1636
1613;44;1641;1637;1637;1638
1614;38;1637;1641;1641;1637
1615;38;1638;1636;1635;1636
1616;38;1636;1639;1640;1638
1617;38;1637;1644;1643;1639
1618;37;1639;1637;1636;1637
1619;37;1639;1638;1644;1639
1620;37;1640;1638;1636;1634
1621;37;1636;1633;1633;1633
1622;38;1636;1637;1642;1638
1623;38;1639;1635;1635;1636
1624;44;1637;1635;1635;1636
1625;38;1634;1639;1634;1636
1626;38;1630;1631;1634;1635
1627;38;1636;1634;1634;1641
1628;38;1641;1646;1641;1637
1629;37;1636;1635;1634;1634
1630;38;1637;1638;1642;1641
1631;37;1638;1638;1636;1633
1632;38;1637;1636;1637;1635
1633;37;1638;1639;1643;1635
1634;38;1640;1637;1636;1641
1635;44;1639;1637;1638;1639
1636;38;1637;1642;1639;1636
1637;37;1637;1634;1633;1630
1638;38;1631;1637;1639;1633
1639;38;1629;1630;1640;1637
1640;38;1635;1633;1633;1635
1641;38;1637;1637;1640;1636
1642;38;1640;1645;1638;1638
1643;37;1637;1636;1637;1636
1644;38;1639;1641;1638;1637
1645;38;1640;1639;1636;1638
1646;44;1634;1635;1636;1638
