payload_number;time_stamp;time_adc;time_tx;sg_1;sg_2;sg_3;sg_4
109003;111063574;8;81;0;0;0;2826
109004;111064574;7;81;0;0;0;2873
109005;111065574;9;81;0;0;0;2869
109006;111066574;7;81;0;0;0;2882
109007;111067574;8;81;0;0;0;2897
109008;111068574;8;81;0;0;0;2902
109009;111069574;9;81;0;0;0;2901
109010;111070574;7;81;0;0;0;2909
109011;111071574;7;81;0;0;0;2885
109012;111072574;8;87;0;0;0;2564
109013;111073574;9;81;0;0;0;2859
109014;111074574;8;82;0;0;0;2865
109015;111075574;7;81;0;0;0;2890
109016;111076574;8;81;0;0;0;2897
109017;111077574;9;81;0;0;0;2898
109018;111078574;8;81;0;0;0;2896
109019;111079574;8;81;0;0;0;2896
109020;111080574;8;81;0;0;0;2556
109021;111081574;9;81;0;0;0;2833
109022;111082574;7;81;0;0;0;2851
109023;111083574;8;87;0;0;0;2888
109024;111084574;7;81;0;0;0;2900
109025;111085574;9;81;0;0;0;2892
109026;111086574;7;81;0;0;0;2899
109027;111087574;7;81;0;0;0;2903
109028;111088574;7;81;0;0;0;2769
109029;111089574;9;81;0;0;0;2806
109030;111090574;7;81;0;0;0;2831
109031;111091574;7;81;0;0;0;2878
109032;111092574;8;81;0;0;0;2896
109033;111093574;9;81;0;0;0;2894
109034;111094574;8;87;0;0;0;2892
109035;111095574;7;81;0;0;0;2898
109036;111096574;7;81;0;0;0;2903
109037;111097574;9;81;0;0;0;2742
109038;111098574;8;81;0;0;0;2788
109039;111099574;8;81;0;0;0;2864
109040;111100574;7;81;0;0;0;2892
109041;111101574;9;81;0;0;0;2876
109042;111102574;7;81;0;0;0;2888
109043;111103574;7;81;0;0;0;2902
109044;111104574;8;81;0;0;0;2907
109045;111105574;9;85;0;0;0;2683
109046;111106574;8;81;0;0;0;2730
109047;111107574;8;81;0;0;0;2845
109048;111108574;8;81;0;0;0;2885
109049;111109574;9;81;0;0;0;2881
109050;111110574;7;81;0;0;0;2876
109051;111111574;7;81;0;0;0;2897
109052;111112574;7;81;0;0;0;2901
109053;111113574;9;81;0;0;0;2898
109054;111114574;7;81;0;0;0;2899
109055;111115574;8;81;0;0;0;2877
109056;111116574;8;87;0;0;0;2513
109057;111117574;9;81;0;0;0;2849
109058;111118574;7;81;0;0;0;2874
109059;111119574;8;81;0;0;0;2894
109060;111120574;8;82;0;0;0;2903
109061;111121574;9;81;0;0;0;2900
109062;111122574;8;81;0;0;0;2906
109063;111123574;8;81;0;0;0;2907
109064;111124574;8;82;0;0;0;2602
109065;111125574;9;81;0;0;0;2847
109066;111126574;7;81;0;0;0;2850
109067;111127574;8;88;0;0;0;2886
109068;111128574;7;81;0;0;0;2898
109069;111129574;9;81;0;0;0;2893
109070;111130574;7;81;0;0;0;2892
109071;111131574;8;81;0;0;0;2897
109072;111132574;8;81;0;0;0;2750
109073;111133574;9;81;0;0;0;2779
109074;111134574;7;81;0;0;0;2834
109075;111135574;7;81;0;0;0;2882
109076;111136574;8;81;0;0;0;2899
109077;111137574;9;81;0;0;0;2893
109078;111138574;7;87;0;0;0;2899
109079;111139574;7;81;0;0;0;2908
109080;111140574;7;81;0;0;0;2912
109081;111141574;9;81;0;0;0;2779
109082;111142574;7;81;0;0;0;2784
109083;111143574;8;81;0;0;0;2864
109084;111144574;7;81;0;0;0;2889
109085;111145574;9;81;0;0;0;2881
109086;111146574;8;81;0;0;0;2881
109087;111147574;7;81;0;0;0;2894
109088;111148574;7;81;0;0;0;2900
109089;111149574;9;85;0;0;0;2679
109090;111150574;8;81;0;0;0;2729
109091;111151574;8;81;0;0;0;2845
109092;111152574;8;81;0;0;0;2883
109093;111153574;9;81;0;0;0;2877
109094;111154574;7;81;0;0;0;2888
109095;111155574;7;81;0;0;0;2904
109096;111156574;8;81;0;0;0;2909
109097;111157574;9;81;0;0;0;2902
109098;111158574;7;81;0;0;0;2900
109099;111159574;7;81;0;0;0;2882
109100;111160574;8;87;0;0;0;2496
109101;111161574;9;81;0;0;0;2856
109102;111162574;8;82;0;0;0;2857
109103;111163574;8;81;0;0;0;2885
109104;111164574;7;81;0;0;0;2895
109105;111165574;9;81;0;0;0;2898
109106;111166574;8;81;0;0;0;2902
109107;111167574;8;81;0;0;0;2906
109108;111168574;8;82;0;0;0;2601
109109;111169574;9;81;0;0;0;2838
109110;111170574;8;81;0;0;0;2858
109111;111171574;8;87;0;0;0;2892
109112;111172574;8;81;0;0;0;2906
109113;111173574;9;81;0;0;0;2901
109114;111174574;7;81;0;0;0;2895
109115;111175574;8;81;0;0;0;2900
109116;111176574;8;81;0;0;0;2775
109117;111177574;9;81;0;0;0;2810
109118;111178574;8;81;0;0;0;2820
109119;111179574;8;82;0;0;0;2873
109120;111180574;8;81;0;0;0;2889
109121;111181574;9;81;0;0;0;2886
109122;111182574;8;87;0;0;0;2896
109123;111183574;7;81;0;0;0;2903
109124;111184574;7;81;0;0;0;2910
109125;111185574;9;81;0;0;0;2738
109126;111186574;7;81;0;0;0;2797
109127;111187574;7;81;0;0;0;2870
109128;111188574;7;81;0;0;0;2896
109129;111189574;9;81;0;0;0;2890
109130;111190574;7;81;0;0;0;2890
109131;111191574;8;81;0;0;0;2897
109132;111192574;7;81;0;0;0;2902
109133;111193574;9;85;0;0;0;2711
109134;111194574;7;81;0;0;0;2713
109135;111195574;8;82;0;0;0;2838
109136;111196574;8;81;0;0;0;2882
109137;111197574;9;81;0;0;0;2868
109138;111198574;8;81;0;0;0;2880
109139;111199574;8;81;0;0;0;2899
109140;111200574;8;81;0;0;0;2902
109141;111201574;9;81;0;0;0;2896
109142;111202574;7;81;0;0;0;2903
109143;111203574;7;81;0;0;0;2869
109144;111204574;7;87;0;0;0;2543
109145;111205574;9;81;0;0;0;2862
109146;111206574;7;81;0;0;0;2869
109147;111207574;7;81;0;0;0;2893
109148;111208574;8;81;0;0;0;2901
109149;111209574;9;81;0;0;0;2904
109150;111210574;7;81;0;0;0;2897
109151;111211574;8;81;0;0;0;2902
109152;111212574;7;81;0;0;0;2588
109153;111213574;9;81;0;0;0;2831
109154;111214574;7;81;0;0;0;2839
109155;111215574;8;87;0;0;0;2881
109156;111216574;8;81;0;0;0;2898
109157;111217574;9;81;0;0;0;2888
109158;111218574;8;81;0;0;0;2898
109159;111219574;8;82;0;0;0;2905
109160;111220574;8;81;0;0;0;2778
109161;111221574;9;81;0;0;0;2805
109162;111222574;8;81;0;0;0;2835
109163;111223574;8;82;0;0;0;2883
109164;111224574;8;81;0;0;0;2898
109165;111225574;9;81;0;0;0;2897
109166;111226574;7;87;0;0;0;2892
109167;111227574;8;82;0;0;0;2898
109168;111228574;7;81;0;0;0;2907
109169;111229574;9;81;0;0;0;2750
109170;111230574;8;81;0;0;0;2767
109171;111231574;8;81;0;0;0;2853
109172;111232574;7;81;0;0;0;2886
109173;111233574;9;81;0;0;0;2872
109174;111234574;7;81;0;0;0;2889
109175;111235574;8;81;0;0;0;2900
109176;111236574;7;81;0;0;0;2906
109177;111237574;9;85;0;0;0;2685
109178;111238574;8;81;0;0;0;2748
109179;111239574;8;81;0;0;0;2856
109180;111240574;8;81;0;0;0;2889
109181;111241574;9;81;0;0;0;2885
109182;111242574;7;81;0;0;0;2877
109183;111243574;7;81;0;0;0;2897
109184;111244574;7;81;0;0;0;2901
109185;111245574;9;81;0;0;0;2897
109186;111246574;7;81;0;0;0;2896
109187;111247574;7;81;0;0;0;2885
109188;111248574;8;87;0;0;0;2490
109189;111249574;9;81;0;0;0;2850
109190;111250574;8;81;0;0;0;2872
109191;111251574;7;81;0;0;0;2893
109192;111252574;8;81;0;0;0;2904
109193;111253574;9;81;0;0;0;2900
109194;111254574;8;81;0;0;0;2907
109195;111255574;7;81;0;0;0;2912
109196;111256574;7;81;0;0;0;2633
109197;111257574;9;81;0;0;0;2841
109198;111258574;8;81;0;0;0;2848
109199;111259574;8;87;0;0;0;2884
109200;111260574;8;81;0;0;0;2897
109201;111261574;9;81;0;0;0;2894
109202;111262574;8;81;0;0;0;2893
109203;111263574;8;81;0;0;0;2896
109204;111264574;8;81;0;0;0;2758
109205;111265574;9;81;0;0;0;2793
109206;111266574;7;81;0;0;0;2832
109207;111267574;7;81;0;0;0;2883
109208;111268574;8;81;0;0;0;2898
109209;111269574;9;81;0;0;0;2891
109210;111270574;7;87;0;0;0;2901
109211;111271574;8;81;0;0;0;2909
109212;111272574;7;81;0;0;0;2912
109213;111273574;9;81;0;0;0;2757
109214;111274574;7;81;0;0;0;2781
109215;111275574;8;81;0;0;0;2862
109216;111276574;8;81;0;0;0;2889
109217;111277574;9;81;0;0;0;2885
109218;111278574;7;81;0;0;0;2885
109219;111279574;7;81;0;0;0;2895
109220;111280574;8;81;0;0;0;2894
109221;111281574;9;86;0;0;0;2669
109222;111282574;8;81;0;0;0;2730
109223;111283574;8;81;0;0;0;2846
109224;111284574;8;81;0;0;0;2887
109225;111285574;9;81;0;0;0;2869
109226;111286574;8;81;0;0;0;2883
109227;111287574;7;81;0;0;0;2897
109228;111288574;8;81;0;0;0;2906
109229;111289574;9;81;0;0;0;2907
109230;111290574;7;81;0;0;0;2900
109231;111291574;7;81;0;0;0;2881
109232;111292574;8;87;0;0;0;2491
109233;111293574;9;81;0;0;0;2866
109234;111294574;8;82;0;0;0;2866
109235;111295574;7;81;0;0;0;2890
109236;111296574;8;81;0;0;0;2898
109237;111297574;9;81;0;0;0;2895
109238;111298574;8;81;0;0;0;2901
109239;111299574;8;81;0;0;0;2905
109240;111300574;8;82;0;0;0;2601
109241;111301574;9;81;0;0;0;2829
109242;111302574;7;81;0;0;0;2860
109243;111303574;8;87;0;0;0;2891
109244;111304574;8;81;0;0;0;2903
109245;111305574;9;81;0;0;0;2899
109246;111306574;7;81;0;0;0;2900
109247;111307574;8;81;0;0;0;2904
109248;111308574;7;81;0;0;0;2782
109249;111309574;9;81;0;0;0;2823
109250;111310574;7;81;0;0;0;2819
109251;111311574;8;81;0;0;0;2874
109252;111312574;7;81;0;0;0;2894
109253;111313574;9;81;0;0;0;2889
109254;111314574;7;87;0;0;0;2892
109255;111315574;7;81;0;0;0;2899
109256;111316574;7;81;0;0;0;2905
109257;111317574;9;81;0;0;0;2737
109258;111318574;7;81;0;0;0;2790
109259;111319574;7;81;0;0;0;2867
109260;111320574;8;81;0;0;0;2896
109261;111321574;9;81;0;0;0;2887
109262;111322574;7;81;0;0;0;2898
109263;111323574;8;81;0;0;0;2904
109264;111324574;8;81;0;0;0;2909
109265;111325574;9;85;0;0;0;2723
109266;111326574;7;81;0;0;0;2715
109267;111327574;7;81;0;0;0;2838
109268;111328574;7;81;0;0;0;2881
109269;111329574;9;81;0;0;0;2871
109270;111330574;8;82;0;0;0;2873
109271;111331574;7;81;0;0;0;2893
109272;111332574;8;81;0;0;0;2898
109273;111333574;9;81;0;0;0;2895
109274;111334574;7;81;0;0;0;2905
109275;111335574;7;81;0;0;0;2880
109276;111336574;8;87;0;0;0;2555
109277;111337574;9;81;0;0;0;2861
109278;111338574;8;81;0;0;0;2879
109279;111339574;8;81;0;0;0;2901
109280;111340574;8;81;0;0;0;2906
109281;111341574;9;81;0;0;0;2907
109282;111342574;8;81;0;0;0;2900
109283;111343574;8;81;0;0;0;2903
109284;111344574;8;82;0;0;0;2591
109285;111345574;9;81;0;0;0;2832
109286;111346574;7;81;0;0;0;2842
109287;111347574;8;87;0;0;0;2880
109288;111348574;8;81;0;0;0;2894
109289;111349574;9;81;0;0;0;2891
109290;111350574;7;81;0;0;0;2901
109291;111351574;8;81;0;0;0;2907
109292;111352574;8;81;0;0;0;2774
109293;111353574;9;81;0;0;0;2804
109294;111354574;7;81;0;0;0;2845
109295;111355574;7;81;0;0;0;2888
109296;111356574;7;81;0;0;0;2905
109297;111357574;9;81;0;0;0;2898
109298;111358574;8;87;0;0;0;2895
109299;111359574;7;81;0;0;0;2900
109300;111360574;7;81;0;0;0;2905
109301;111361574;9;81;0;0;0;2759
109302;111362574;7;81;0;0;0;2770
109303;111363574;8;81;0;0;0;2852
109304;111364574;7;81;0;0;0;2885
109305;111365574;9;81;0;0;0;2879
109306;111366574;7;81;0;0;0;2894
109307;111367574;8;81;0;0;0;2901
109308;111368574;7;81;0;0;0;2907
109309;111369574;9;85;0;0;0;2690
109310;111370574;8;81;0;0;0;2738
109311;111371574;8;81;0;0;0;2849
109312;111372574;7;81;0;0;0;2891
109313;111373574;9;81;0;0;0;2877
109314;111374574;7;81;0;0;0;2879
109315;111375574;8;81;0;0;0;2898
109316;111376574;8;81;0;0;0;2901
109317;111377574;9;81;0;0;0;2901
109318;111378574;7;81;0;0;0;2888
109319;111379574;7;81;0;0;0;2869
109320;111380574;8;87;0;0;0;2459
109321;111381574;9;81;0;0;0;2856
109322;111382574;8;82;0;0;0;2873
109323;111383574;7;81;0;0;0;2895
109324;111384574;8;81;0;0;0;2904
109325;111385574;9;81;0;0;0;2898
109326;111386574;8;81;0;0;0;2904
109327;111387574;8;81;0;0;0;2906
109328;111388574;8;81;0;0;0;2652
109329;111389574;9;81;0;0;0;2842
109330;111390574;7;81;0;0;0;2853
109331;111391574;8;87;0;0;0;2889
109332;111392574;7;81;0;0;0;2900
109333;111393574;9;81;0;0;0;2897
109334;111394574;7;81;0;0;0;2896
109335;111395574;7;81;0;0;0;2904
109336;111396574;7;81;0;0;0;2768
109337;111397574;9;81;0;0;0;2799
109338;111398574;7;81;0;0;0;2829
109339;111399574;7;81;0;0;0;2878
109340;111400574;8;81;0;0;0;2895
109341;111401574;9;81;0;0;0;2887
109342;111402574;8;87;0;0;0;2897
109343;111403574;7;81;0;0;0;2903
109344;111404574;7;81;0;0;0;2908
109345;111405574;9;81;0;0;0;2755
109346;111406574;8;81;0;0;0;2791
109347;111407574;8;81;0;0;0;2867
109348;111408574;7;81;0;0;0;2897
109349;111409574;9;81;0;0;0;2891
109350;111410574;7;81;0;0;0;2888
109351;111411574;7;81;0;0;0;2898
109352;111412574;8;81;0;0;0;2901
109353;111413574;9;85;0;0;0;2670
109354;111414574;8;81;0;0;0;2705
109355;111415574;8;81;0;0;0;2831
109356;111416574;8;81;0;0;0;2876
109357;111417574;9;81;0;0;0;2864
109358;111418574;7;81;0;0;0;2884
109359;111419574;7;81;0;0;0;2901
109360;111420574;7;81;0;0;0;2904
109361;111421574;9;81;0;0;0;2904
109362;111422574;7;81;0;0;0;2904
109363;111423574;8;81;0;0;0;2885
109364;111424574;8;87;0;0;0;2521
109365;111425574;9;81;0;0;0;2869
109366;111426574;7;81;0;0;0;2866
109367;111427574;8;81;0;0;0;2892
109368;111428574;8;82;0;0;0;2901
109369;111429574;9;81;0;0;0;2896
109370;111430574;8;81;0;0;0;2897
109371;111431574;8;81;0;0;0;2899
109372;111432574;8;82;0;0;0;2580
109373;111433574;9;81;0;0;0;2819
109374;111434574;7;81;0;0;0;2859
109375;111435574;8;88;0;0;0;2890
109376;111436574;7;81;0;0;0;2901
109377;111437574;9;81;0;0;0;2900
109378;111438574;7;81;0;0;0;2905
109379;111439574;8;81;0;0;0;2908
109380;111440574;8;81;0;0;0;2787
109381;111441574;9;81;0;0;0;2825
109382;111442574;7;81;0;0;0;2824
109383;111443574;7;81;0;0;0;2876
109384;111444574;8;81;0;0;0;2895
109385;111445574;9;81;0;0;0;2889
109386;111446574;7;87;0;0;0;2890
109387;111447574;7;81;0;0;0;2895
109388;111448574;7;81;0;0;0;2905
109389;111449574;9;81;0;0;0;2750
109390;111450574;7;81;0;0;0;2795
109391;111451574;8;81;0;0;0;2868
109392;111452574;7;81;0;0;0;2895
109393;111453574;9;81;0;0;0;2886
109394;111454574;8;81;0;0;0;2897
109395;111455574;7;81;0;0;0;2908
109396;111456574;7;81;0;0;0;2907
109397;111457574;9;85;0;0;0;2703
109398;111458574;8;81;0;0;0;2715
109399;111459574;8;81;0;0;0;2839
109400;111460574;8;81;0;0;0;2882
109401;111461574;9;81;0;0;0;2872
109402;111462574;7;81;0;0;0;2870
109403;111463574;7;81;0;0;0;2888
109404;111464574;8;81;0;0;0;2899
109405;111465574;9;81;0;0;0;2899
109406;111466574;7;81;0;0;0;2904
109407;111467574;7;81;0;0;0;2884
109408;111468574;8;87;0;0;0;2514
109409;111469574;9;81;0;0;0;2857
109410;111470574;8;82;0;0;0;2876
109411;111471574;8;81;0;0;0;2900
109412;111472574;7;81;0;0;0;2910
109413;111473574;9;81;0;0;0;2899
109414;111474574;8;81;0;0;0;2897
109415;111475574;8;81;0;0;0;2904
109416;111476574;8;82;0;0;0;2585
109417;111477574;9;81;0;0;0;2838
109418;111478574;8;81;0;0;0;2847
109419;111479574;8;87;0;0;0;2882
109420;111480574;8;81;0;0;0;2896
109421;111481574;9;81;0;0;0;2896
109422;111482574;7;81;0;0;0;2901
109423;111483574;8;81;0;0;0;2906
109424;111484574;8;81;0;0;0;2779
109425;111485574;9;81;0;0;0;2798
109426;111486574;8;81;0;0;0;2834
109427;111487574;8;82;0;0;0;2883
109428;111488574;8;81;0;0;0;2899
109429;111489574;9;81;0;0;0;2892
109430;111490574;8;87;0;0;0;2894
109431;111491574;7;81;0;0;0;2901
109432;111492574;7;81;0;0;0;2905
109433;111493574;9;81;0;0;0;2763
109434;111494574;7;81;0;0;0;2783
109435;111495574;7;81;0;0;0;2862
109436;111496574;7;81;0;0;0;2889
109437;111497574;9;81;0;0;0;2880
109438;111498574;7;81;0;0;0;2890
109439;111499574;8;81;0;0;0;2901
109440;111500574;7;81;0;0;0;2903
109441;111501574;9;85;0;0;0;2667
109442;111502574;7;81;0;0;0;2730
109443;111503574;8;82;0;0;0;2847
109444;111504574;8;81;0;0;0;2886
109445;111505574;9;81;0;0;0;2878
109446;111506574;8;81;0;0;0;2882
109447;111507574;8;81;0;0;0;2900
109448;111508574;8;81;0;0;0;2903
109449;111509574;9;81;0;0;0;2908
109450;111510574;7;81;0;0;0;2899
109451;111511574;7;81;0;0;0;2880
109452;111512574;7;87;0;0;0;2527
109453;111513574;9;81;0;0;0;2854
109454;111514574;7;81;0;0;0;2862
109455;111515574;7;81;0;0;0;2888
109456;111516574;8;81;0;0;0;2898
109457;111517574;9;81;0;0;0;2894
109458;111518574;7;81;0;0;0;2903
109459;111519574;8;81;0;0;0;2905
109460;111520574;7;81;0;0;0;2625
109461;111521574;9;81;0;0;0;2839
109462;111522574;7;81;0;0;0;2858
109463;111523574;8;87;0;0;0;2892
109464;111524574;8;81;0;0;0;2904
109465;111525574;9;81;0;0;0;2902
109466;111526574;8;81;0;0;0;2896
109467;111527574;8;82;0;0;0;2902
109468;111528574;8;81;0;0;0;2775
109469;111529574;9;81;0;0;0;2794
109470;111530574;8;81;0;0;0;2811
109471;111531574;8;82;0;0;0;2868
109472;111532574;8;81;0;0;0;2891
109473;111533574;9;81;0;0;0;2883
109474;111534574;7;87;0;0;0;2897
109475;111535574;8;82;0;0;0;2906
109476;111536574;7;81;0;0;0;2911
109477;111537574;9;81;0;0;0;2762
109478;111538574;8;81;0;0;0;2810
109479;111539574;8;81;0;0;0;2877
109480;111540574;7;81;0;0;0;2896
109481;111541574;9;81;0;0;0;2893
109482;111542574;7;81;0;0;0;2888
109483;111543574;8;81;0;0;0;2897
109484;111544574;7;81;0;0;0;2901
109485;111545574;9;85;0;0;0;2668
109486;111546574;8;81;0;0;0;2713
109487;111547574;8;81;0;0;0;2835
109488;111548574;8;81;0;0;0;2876
109489;111549574;9;81;0;0;0;2865
109490;111550574;7;81;0;0;0;2883
109491;111551574;7;81;0;0;0;2899
109492;111552574;7;81;0;0;0;2906
109493;111553574;9;81;0;0;0;2903
109494;111554574;7;81;0;0;0;2909
109495;111555574;7;81;0;0;0;2885
109496;111556574;8;87;0;0;0;2566
109497;111557574;9;81;0;0;0;2866
109498;111558574;8;81;0;0;0;2865
109499;111559574;7;81;0;0;0;2891
109500;111560574;8;81;0;0;0;2898
109501;111561574;9;81;0;0;0;2897
109502;111562574;8;81;0;0;0;2894
109503;111563574;7;81;0;0;0;2897
109504;111564574;7;81;0;0;0;2571
109505;111565574;9;81;0;0;0;2829
109506;111566574;8;81;0;0;0;2854
109507;111567574;8;87;0;0;0;2890
109508;111568574;8;81;0;0;0;2901
109509;111569574;9;81;0;0;0;2897
109510;111570574;8;81;0;0;0;2904
109511;111571574;8;81;0;0;0;2910
109512;111572574;8;81;0;0;0;2797
109513;111573574;9;81;0;0;0;2807
109514;111574574;7;81;0;0;0;2830
109515;111575574;7;81;0;0;0;2876
109516;111576574;8;81;0;0;0;2896
109517;111577574;9;81;0;0;0;2893
109518;111578574;7;87;0;0;0;2892
109519;111579574;8;81;0;0;0;2893
109520;111580574;7;81;0;0;0;2906
109521;111581574;9;81;0;0;0;2747
109522;111582574;7;81;0;0;0;2783
109523;111583574;8;81;0;0;0;2864
109524;111584574;8;81;0;0;0;2893
109525;111585574;9;81;0;0;0;2879
109526;111586574;7;81;0;0;0;2892
109527;111587574;7;81;0;0;0;2904
109528;111588574;8;81;0;0;0;2907
109529;111589574;9;86;0;0;0;2689
109530;111590574;8;81;0;0;0;2722
109531;111591574;8;81;0;0;0;2845
109532;111592574;8;81;0;0;0;2883
109533;111593574;9;81;0;0;0;2878
109534;111594574;8;81;0;0;0;2879
109535;111595574;7;81;0;0;0;2895
109536;111596574;8;81;0;0;0;2899
109537;111597574;9;81;0;0;0;2899
109538;111598574;7;81;0;0;0;2901
109539;111599574;7;81;0;0;0;2883
109540;111600574;8;87;0;0;0;2516
109541;111601574;9;81;0;0;0;2849
109542;111602574;8;82;0;0;0;2871
109543;111603574;7;81;0;0;0;2893
109544;111604574;8;81;0;0;0;2903
109545;111605574;9;81;0;0;0;2901
109546;111606574;8;81;0;0;0;2903
109547;111607574;8;81;0;0;0;2904
109548;111608574;8;82;0;0;0;2609
109549;111609574;9;81;0;0;0;2848
109550;111610574;7;81;0;0;0;2851
109551;111611574;8;87;0;0;0;2885
109552;111612574;8;81;0;0;0;2898
109553;111613574;9;81;0;0;0;2895
109554;111614574;7;81;0;0;0;2897
109555;111615574;8;81;0;0;0;2902
109556;111616574;7;81;0;0;0;2775
109557;111617574;9;81;0;0;0;2785
109558;111618574;7;81;0;0;0;2832
109559;111619574;8;81;0;0;0;2881
109560;111620574;7;81;0;0;0;2900
109561;111621574;9;81;0;0;0;2893
109562;111622574;7;87;0;0;0;2901
109563;111623574;7;81;0;0;0;2907
109564;111624574;7;81;0;0;0;2911
109565;111625574;9;81;0;0;0;2778
109566;111626574;7;81;0;0;0;2785
109567;111627574;7;81;0;0;0;2863
109568;111628574;8;81;0;0;0;2891
109569;111629574;9;81;0;0;0;2883
109570;111630574;7;81;0;0;0;2884
109571;111631574;8;81;0;0;0;2895
109572;111632574;8;81;0;0;0;2897
109573;111633574;9;85;0;0;0;2653
109574;111634574;7;81;0;0;0;2726
109575;111635574;7;81;0;0;0;2846
109576;111636574;7;81;0;0;0;2885
109577;111637574;9;81;0;0;0;2878
109578;111638574;8;82;0;0;0;2891
109579;111639574;7;81;0;0;0;2904
109580;111640574;8;81;0;0;0;2908
109581;111641574;9;81;0;0;0;2909
109582;111642574;7;81;0;0;0;2898
109583;111643574;7;81;0;0;0;2881
109584;111644574;8;87;0;0;0;2494
109585;111645574;9;81;0;0;0;2857
109586;111646574;8;81;0;0;0;2863
109587;111647574;8;81;0;0;0;2887
109588;111648574;8;81;0;0;0;2896
109589;111649574;9;81;0;0;0;2893
109590;111650574;8;81;0;0;0;2901
109591;111651574;8;81;0;0;0;2905
109592;111652574;8;82;0;0;0;2625
109593;111653574;9;81;0;0;0;2839
109594;111654574;7;81;0;0;0;2868
109595;111655574;8;87;0;0;0;2895
109596;111656574;8;81;0;0;0;2907
109597;111657574;9;81;0;0;0;2899
109598;111658574;7;81;0;0;0;2896
109599;111659574;8;81;0;0;0;2901
109600;111660574;8;81;0;0;0;2775
109601;111661574;9;81;0;0;0;2798
109602;111662574;7;81;0;0;0;2809
109603;111663574;7;81;0;0;0;2868
109604;111664574;7;81;0;0;0;2891
109605;111665574;9;81;0;0;0;2891
109606;111666574;8;87;0;0;0;2897
109607;111667574;7;81;0;0;0;2904
109608;111668574;7;81;0;0;0;2907
109609;111669574;9;81;0;0;0;2756
109610;111670574;7;81;0;0;0;2796
109611;111671574;8;81;0;0;0;2872
109612;111672574;7;81;0;0;0;2902
109613;111673574;9;81;0;0;0;2888
109614;111674574;7;81;0;0;0;2886
109615;111675574;8;81;0;0;0;2898
109616;111676574;7;81;0;0;0;2901
109617;111677574;9;85;0;0;0;2692
109618;111678574;8;81;0;0;0;2707
109619;111679574;8;81;0;0;0;2836
109620;111680574;7;81;0;0;0;2878
109621;111681574;9;81;0;0;0;2871
109622;111682574;7;81;0;0;0;2881
109623;111683574;8;81;0;0;0;2902
109624;111684574;8;81;0;0;0;2906
109625;111685574;9;81;0;0;0;2901
109626;111686574;7;81;0;0;0;2904
109627;111687574;7;81;0;0;0;2882
109628;111688574;8;87;0;0;0;2567
109629;111689574;9;81;0;0;0;2862
109630;111690574;8;82;0;0;0;2870
109631;111691574;7;81;0;0;0;2895
109632;111692574;8;81;0;0;0;2900
109633;111693574;9;81;0;0;0;2899
109634;111694574;8;81;0;0;0;2897
109635;111695574;8;81;0;0;0;2899
109636;111696574;8;81;0;0;0;2582
109637;111697574;9;81;0;0;0;2832
109638;111698574;7;81;0;0;0;2851
109639;111699574;8;87;0;0;0;2887
109640;111700574;7;81;0;0;0;2901
109641;111701574;9;81;0;0;0;2891
109642;111702574;7;81;0;0;0;2901
109643;111703574;7;81;0;0;0;2905
109644;111704574;7;81;0;0;0;2782
109645;111705574;9;81;0;0;0;2810
109646;111706574;7;81;0;0;0;2836
109647;111707574;7;81;0;0;0;2885
109648;111708574;8;81;0;0;0;2898
109649;111709574;9;81;0;0;0;2896
109650;111710574;8;87;0;0;0;2895
109651;111711574;7;81;0;0;0;2903
109652;111712574;7;81;0;0;0;2907
109653;111713574;9;81;0;0;0;2749
109654;111714574;8;81;0;0;0;2781
109655;111715574;8;81;0;0;0;2859
109656;111716574;7;81;0;0;0;2891
109657;111717574;9;81;0;0;0;2874
109658;111718574;7;81;0;0;0;2893
109659;111719574;7;81;0;0;0;2900
109660;111720574;8;81;0;0;0;2907
109661;111721574;9;85;0;0;0;2694
109662;111722574;8;81;0;0;0;2735
109663;111723574;8;81;0;0;0;2850
109664;111724574;8;81;0;0;0;2889
109665;111725574;9;81;0;0;0;2883
109666;111726574;7;81;0;0;0;2877
109667;111727574;7;81;0;0;0;2898
109668;111728574;7;81;0;0;0;2900
109669;111729574;9;81;0;0;0;2901
109670;111730574;7;81;0;0;0;2897
109671;111731574;8;81;0;0;0;2881
109672;111732574;8;87;0;0;0;2483
109673;111733574;9;81;0;0;0;2844
109674;111734574;7;81;0;0;0;2872
109675;111735574;8;81;0;0;0;2895
109676;111736574;8;82;0;0;0;2902
109677;111737574;9;81;0;0;0;2900
109678;111738574;8;81;0;0;0;2904
109679;111739574;8;81;0;0;0;2908
109680;111740574;8;82;0;0;0;2630
109681;111741574;9;81;0;0;0;2849
109682;111742574;7;81;0;0;0;2849
109683;111743574;8;88;0;0;0;2884
109684;111744574;7;81;0;0;0;2899
109685;111745574;9;81;0;0;0;2892
109686;111746574;7;81;0;0;0;2891
109687;111747574;8;81;0;0;0;2897
109688;111748574;8;81;0;0;0;2770
109689;111749574;9;81;0;0;0;2790
109690;111750574;7;81;0;0;0;2833
109691;111751574;7;81;0;0;0;2881
109692;111752574;8;81;0;0;0;2898
109693;111753574;9;81;0;0;0;2894
109694;111754574;7;87;0;0;0;2902
109695;111755574;7;81;0;0;0;2908
109696;111756574;7;81;0;0;0;2909
109697;111757574;9;81;0;0;0;2757
109698;111758574;7;81;0;0;0;2784
109699;111759574;8;81;0;0;0;2862
